	shannon
SRS057258.572180	4.329838790911456
SRS063931.570252	5.5397437540738705
SRS046325.572682	5.791313944894514
SRS023971.574520	4.155723118948648
SRS021853.573601	5.139193913049169
SRS020004.574037	4.748073151217683
SRS017555.571024	6.2050216478003275
SRS019568.573346	5.7623136543310745
SRS019882.574772	2.934459271659965
SRS016517.576573	6.177922158069745
SRS013557.570611	5.969379559827084
SRS018964.574879	5.42834717334723
SRS016458.573972	6.40052230439841
SRS016400.574860	4.831089576625219
SRS064233.571548	6.252114857493058
SRS024028.574350	4.819972004639645
SRS014978.574493	4.828285186333571
SRS019237.573360	5.703287843414393
SRS051609.572227	6.050652410288254
SRS050034.574216	5.184882009360411
SRS049248.575106	6.14049648897667
SRS014442.574962	5.290599822631118
SRS019582.575523	6.096487294330999
SRS018733.576038	4.149337011602185
SRS055665.575312	5.190677824231803
SRS063783.573759	5.774841760491487
SRS063214.574091	6.040133614855052
SRS020698.571008	3.054024360834792
SRS011529.575498	5.27408545942329
SRS020233.575311	7.083399018769172
SRS056656.570760	5.2220187625295775
SRS014353.573297	4.699926119263132
SRS064603.574200	4.982079884305415
SRS018997.570621	5.57646256208822
SRS024355.570534	5.310879112688207
SRS023621.571814	5.214787178291511
SRS065125.570982	5.792118483323633
SRS023621.574581	5.59887672916104
SRS015576.571891	5.886557440109574
SRS020421.574973	5.58753017367851
SRS055625.576207	6.1909946816597206
SRS018394.575064	5.807615851204322
SRS017218.575017	5.287529443448162
SRS046149.572489	5.175921216174914
SRS016877.574244	5.808839331026298
SRS023865.570986	5.643119025668158
SRS055879.573376	5.9291612451215085
SRS018386.575460	4.766417398790069
SRS024102.574545	6.129724775577578
SRS051645.573926	4.5271623303371635
SRS050602.574272	5.254251356595483
SRS051745.575609	6.0353296764606865
SRS013199.576420	5.6112261969152355
SRS054390.575145	4.727206511736899
SRS015880.572211	4.76211961737013
SRS045934.576247	5.378332002490038
SRS065069.575153	4.164663160654836
SRS023260.571802	3.5407127389173585
SRS050412.574008	5.4401091821444405
SRS063173.575057	4.8602163936171925
SRS023268.571065	5.729929116856594
SRS043428.576455	4.922649604312614
SRS014267.570816	5.429114064039159
SRS022866.573766	5.616937602128039
SRS016358.571959	5.314799233698647
SRS047736.573839	4.972824491133533
SRS047410.570559	5.60075655644689
SRS023262.571143	4.567669859399759
SRS023266.574467	5.584799149258136
SRS014911.575258	4.031350642326924
SRS062777.570408	4.7025274536335475
SRS050971.572244	5.82405182703914
SRS017282.576530	3.983993027786362
SRS056694.570724	5.036111572869098
SRS065593.572386	5.651403714956958
SRS047113.573082	6.168418564294953
SRS019572.575854	4.6523682432851245
SRS063509.576395	4.891234363108336
SRS054558.570604	5.098482464981226
SRS018390.574343	5.391627925496397
SRS043014.573957	4.540149604392078
SRS011669.570746	5.404185860805665
SRS016865.573324	4.5176315716540225
SRS016072.571665	5.777953776048015
SRS016333.573787	6.140460339988436
SRS014651.571263	5.062187978768799
SRS058256.573258	5.800895181477496
SRS014919.573086	5.310482272470389
SRS020439.571746	5.553876496193699
SRS043034.571735	6.094286176797908
SRS017136.573269	5.549373066907987
SRS015921.574456	4.746720095730486
SRS014271.575150	5.6916872630252655
SRS043499.576176	3.6825525649848383
SRS017133.574750	5.378370389158332
SRS023871.570950	5.4516068457073095
SRS042643.572446	5.048560161556286
SRS051071.572798	5.240915074952515
SRS015671.573315	5.123843926772405
SRS017290.575216	5.230254820747069
SRS019011.574161	5.994893270869265
SRS020437.572627	5.53389371654027
SRS053513.573307	5.25116973536274
SRS015758.571016	6.2842826986368046
SRS053832.576416	5.113552601685939
SRS054576.574211	5.554597189191544
SRS052615.571655	6.088303943039276
SRS062399.571976	5.435226261962461
SRS024114.573848	5.430984010200867
SRS016853.573651	5.937387357571274
SRS063132.576391	5.327951172639992
SRS014956.574720	4.671822233091667
SRS022560.572111	4.910882061568987
SRS023758.576043	4.749349093271017
SRS014653.570582	5.1027628646303596
SRS022884.574755	5.7105672002206544
SRS047088.575443	5.873101524386855
SRS044702.573183	5.698351325709302
SRS014655.570437	5.172940377858303
SRS014601.571726	3.848790853066931
SRS018441.572372	4.9014745796733665
SRS014746.574845	5.835032571019396
SRS057978.573802	5.142391923126515
SRS022554.574899	5.673031978476484
SRS062742.574966	5.040811518151462
SRS021492.570960	5.441230726824926
SRS015923.574341	4.194303202628307
SRS024106.574735	5.466980750770447
SRS022568.575068	5.0195316333012325
SRS048480.572475	5.2986499926909
SRS023760.572972	4.858409517727757
SRS014255.574314	4.084430289547014
SRS047781.573284	5.802076826658457
SRS024116.571245	6.055579008635058
SRS019011.572642	5.956097091516236
SRS014271.573756	4.668038341325895
SRS064910.575432	6.077506419366976
SRS016874.576157	4.665293505746981
SRS015931.574854	5.270778809597957
SRS015301.570814	4.352038215405788
SRS015768.576551	4.150288931237334
SRS015784.570668	5.914727176579034
SRS015675.573249	3.4427518979392073
SRS051886.572430	5.539153407624654
SRS014758.574336	5.0782965995002005
SRS062414.573771	2.6840049460500874
SRS024273.575165	5.25228774336842
SRS053288.576066	5.631760081713516
SRS063287.575666	4.282929281082857
SRS018149.573890	4.572317267271396
SRS048671.576496	5.3058915593040465
SRS057813.574082	4.474672669629894
SRS054796.575614	4.804933022346591
SRS049196.571384	5.729593222631187
SRS024347.575169	4.824581101115481
SRS058192.570580	5.750225939359029
SRS058238.571027	3.520572991401314
SRS056153.575428	4.637000538958
SRS018451.574474	5.884225586539794
SRS051224.576001	5.261443588473587
SRS048332.575952	3.0600129835842202
SRS019906.572078	5.233819689510708
SRS016337.573078	5.622343391195365
SRS015677.570502	5.403824065970073
SRS055161.576301	5.984444271992873
SRS043552.571254	5.660026105014694
SRS063551.571530	5.372162396578642
SRS018155.575365	5.453296032587216
SRS064133.575662	6.216365356477141
SRS052630.576281	6.198923011873372
SRS062784.572591	6.043436162142197
SRS017203.571597	6.557783643331752
SRS062660.571861	4.32683612324921
SRS021435.573365	6.03854936574071
SRS022625.574705	4.418599373550532
SRS051295.573003	5.6069192294928785
SRS015931.573834	5.266208454039998
SRS021439.575188	4.906280149153703
SRS042857.575405	4.874362020859583
SRS046528.574371	3.29669352789457
SRS017124.570439	5.0643880249769415
SRS046586.570281	5.847006735915251
SRS047149.574729	4.637923698512136
SRS016331.571080	5.7373755364497825
SRS063184.574924	5.372821182605137
SRS018447.571018	5.470520240491551
SRS051295.574351	5.512864591923433
SRS050719.575069	5.329285534788155
SRS051454.574399	4.9559309353173395
SRS015023.573071	4.891835793301825
SRS058387.573009	2.8254043992614557
SRS024118.571874	5.772840395282628
SRS017130.570903	4.194542940640879
SRS048589.571475	5.432207399852869
SRS024353.573866	5.782961114470913
SRS064299.573722	5.5679854645416125
SRS018605.571130	5.556612531577788
SRS015764.576586	5.620429848268677
SRS047411.570795	4.45079226606
SRS063766.573623	5.061156892183977
SRS023867.574494	4.3833992282873995
SRS018396.574712	5.424526164124968
SRS015350.574064	5.9938987248396645
SRS017221.571223	5.200988955020553
SRS016327.573581	5.556805270375771
SRS014607.575449	5.787003542168506
SRS013193.573564	4.233744557755885
SRS048284.570897	5.924984878692257
SRS064192.571693	5.759142701828123
SRS014281.570421	6.3577042777845305
SRS047193.576501	4.5812087671109305
SRS043192.573557	6.062340196387408
SRS014434.572353	4.923639491298227
SRS014950.571663	5.550779584116508
SRS016319.574268	5.231055172297845
SRS024224.573934	3.9625011917236534
SRS017904.574100	5.80816001734045
SRS023617.571158	5.33122230552317
SRS014921.574818	5.420367415709229
SRS063513.575131	5.227806943884983
SRS016871.571376	4.620002462089381
SRS054258.572995	6.185896186684734
SRS017278.575724	5.0243261606491325
SRS014760.571243	4.180521876534212
SRS065429.575288	5.632005198758826
SRS063079.571054	5.02647574564832
SRS052787.574271	4.798309570226119
SRS017420.571170	5.7774954653939625
SRS022617.575417	6.299726881030341
SRS055123.572877	5.335793715094685
SRS018153.574067	5.404367375478346
SRS024226.570682	3.6326061649818397
SRS021740.572632	3.0657826944499003
SRS063462.574525	5.1895930117933124
SRS049203.575506	5.625106458465171
SRS065151.570642	5.84018823261127
SRS058104.575979	5.3483383559532305
SRS021746.571641	5.173935583999173
SRS021750.570367	5.841388608495711
SRS021732.573881	6.158028326106055
SRS021748.572096	5.696550955862014
SRS018587.575974	5.3753324501440005
SRS024281.575762	3.113986249220218
SRS063697.572675	5.300211043367397
SRS021742.576205	3.9608543758496633
SRS024120.571741	5.5418458992185435
SRS018441.574722	5.024496756602632
SRS054465.571102	5.703246568063274
SRS046154.572165	5.04246356014134
SRS023627.572563	5.465969858566022
SRS014275.575148	4.962967861312255
SRS022307.574846	4.01086747219808
SRS017292.574815	5.7710761051842585
SRS063070.570538	6.1678777666519995
SRS052851.572229	5.157182392523374
SRS050655.572376	4.654434640324785
SRS022631.572495	6.089274608259954
SRS022299.571355	6.4250245655301494
SRS015029.570327	5.93594181877108
SRS022315.574769	5.808536466652712
SRS023750.571987	3.761742079789047
SRS057453.574590	4.9673131489968245
SRS022625.572114	4.48271783657798
SRS014803.570813	5.7678288816314645
SRS015021.575294	4.972022173611978
SRS023877.576537	5.4145693378165465
SRS024355.573576	5.509340621437199
SRS024112.574517	5.559364823088574
SRS064281.574431	6.047150598489854
SRS054588.573403	4.82706501775234
SRS051029.576491	5.611241986353089
SRS063007.573669	4.827042491219325
SRS015035.575318	4.698071142131963
SRS047634.573475	6.3023068519102825
SRS062465.574791	3.59222025753709
SRS044041.575936	4.812184930590739
SRS023629.571748	6.065983161957885
SRS023631.573066	6.281515025656899
SRS013203.574575	6.098533746153944
SRS016853.571185	5.891276946930253
SRS019673.571115	5.171220106713226
SRS016329.572715	5.443520858782664
SRS014819.576439	6.066691465200479
SRS018985.573154	5.273709916301949
SRS044092.575656	5.421127273849123
SRS047219.574604	4.822848176823113
SRS015025.570843	5.581040119489157
SRS057813.572932	4.636575164280655
SRS056367.572213	4.423097570954602
SRS018159.571532	6.129966919497711
SRS018453.570514	5.871727787706858
SRS022635.576081	6.092722828822852
SRS018987.572960	5.92304368796812
SRS052430.571140	5.507813528595899
SRS022623.575787	5.538912864437878
SRS023877.576351	5.511146491235141
SRS022629.572602	5.920463513383667
SRS052631.574183	5.433668168987372
SRS052408.572176	5.424241197537488
SRS014962.571588	5.717970145179592
SRS064224.573088	4.347585983673925
SRS057069.575394	5.745226820262508
SRS024216.576353	6.009854167882578
SRS024412.574556	5.229700475342603
SRS022617.572476	6.277105505723242
SRS063872.576397	4.597361342774355
SRS022631.570902	6.066883531820027
SRS054405.573666	5.677229826013373
SRS019570.574466	4.794503460137496
SRS047219.574413	5.0574794068090725
SRS015929.574684	4.9449444451110836
SRS045371.571035	4.448690755271765
SRS017124.576004	5.128031054585765
SRS024289.572953	5.629892090358175
SRS019566.574979	5.456699114029196
SRS057550.575745	5.850409271818749
SRS018453.576618	6.034248289421141
SRS057515.576276	2.996452122787104
SRS057450.571067	4.255387366341455
SRS055632.574523	5.833761099223325
SRS024353.575583	5.633858310057418
SRS018989.571963	5.051895348463912
SRS056329.571022	4.588411413826465
SRS053366.576396	5.470526157530747
SRS018989.575905	5.125806076169891
SRS023748.575486	4.110955589297959
SRS024289.572560	5.613336542869465
SRS024226.573735	3.606208112672183
SRS044446.575403	2.9798282980406148
SRS024343.571560	5.490717133628092
SRS015033.573128	4.634856965014318
SRS057450.571674	4.547243772914845
SRS017130.575771	4.144501531386657
SRS052454.576344	5.933136329783829
SRS016877.571309	5.8169336285529045
SRS044901.570419	5.933523798001595
SRS064970.575909	4.385847924810163
SRS019570.572983	4.416646546817587
SRS017133.576266	5.271548355897665
SRS047411.571202	4.339586603461898
SRS011537.574097	4.707337703549029
SRS065336.576602	5.496294209549732
SRS064876.574201	3.797170492360878
SRS023875.575551	5.596336933062345
SRS047193.574629	4.0949831696332355
SRS016880.572985	5.842530975625286
SRS017227.576007	6.357272145246361
SRS022627.575851	4.0128381245967875
SRS057762.570269	5.520450935282659
SRS044978.572198	4.292585570269199
SRS022635.575898	5.991329680921966
SRS023619.570809	5.689999913729511
SRS062955.572814	5.300854648141307
SRS014811.575457	5.840377572711174
SRS065474.573811	5.5838599557212305
SRS063776.572898	5.3548714629149
SRS014367.571815	3.6422127628091654
SRS023979.574422	5.810547415514198
SRS014657.572768	3.9085062403845767
SRS051219.574878	5.9392945587898875
SRS056511.576309	4.670866937299861
SRS053288.576616	5.926951606107524
SRS050772.572967	4.666532225661919
SRS024347.570886	5.041187138663401
SRS020478.576541	5.991641708980635
SRS044351.570871	5.905705590398513
SRS045158.576041	5.703366716047016
SRS020494.571272	4.811518664636221
SRS020486.573415	3.8026996301752187
SRS020831.576104	5.336664215748831
SRS021073.574035	5.83943590434454
SRS014964.574617	5.123406249984303
SRS053920.572415	5.470062184970468
SRS020490.574194	5.633041229014598
SRS020496.576100	4.6263037783256795
SRS045919.574703	5.616218435690452
SRS065676.571725	4.661794408791847
SRS021085.575964	4.403696248724385
SRS011537.571308	4.814970906184487
SRS021500.575512	4.327411024513107
SRS023625.574844	5.678719315698017
SRS015786.572236	5.746988598753378
SRS042258.573417	5.5103064347236215
SRS019572.571474	4.624948649773517
SRS043203.576314	5.268498381204641
SRS064493.576561	4.225933047266571
SRS050262.571199	5.04131466634882
SRS015566.575820	5.323421155507067
SRS011504.573986	6.524758889979869
SRS016364.575956	5.933029445762003
SRS019580.576060	5.554455619792777
SRS017121.572223	5.562226179678916
SRS017139.575029	5.734815733593791
SRS016323.574635	5.814318416696362
SRS023613.571389	6.601743790201077
SRS018987.574238	5.87232878594998
SRS054405.574997	5.659171774442893
SRS058293.570256	6.260697759071904
SRS064182.571913	5.942869266647345
SRS015788.572137	5.954301484371949
SRS020999.572888	2.7471899421557002
SRS062793.573187	5.84332096186917
SRS021005.574887	3.3269210219376286
SRS017286.574737	5.2192700427348875
SRS019578.573074	5.686791780668837
SRS018151.575663	3.863985453495728
SRS021678.571683	5.079752770017822
SRS051098.573036	5.97120685733965
SRS013201.576199	6.196909822663753
SRS020991.572975	5.8286465045915605
SRS021877.570526	5.211457138878345
SRS023756.575211	5.800994592333886
SRS017136.574960	5.777607033958867
SRS015403.576018	5.003599229891188
SRS011531.570600	5.820022865332326
SRS055431.572937	4.947247696513857
SRS021680.574951	5.383793977521052
SRS021007.572471	5.237830123155369
SRS021672.570919	6.090218930216714
SRS016862.576610	5.516040807294836
SRS022633.571268	6.098115559077307
SRS017142.570290	5.557596530692786
SRS062410.574110	5.792531305642175
SRS048044.574157	6.294218478054415
SRS024339.573198	5.610129386386459
SRS054112.574321	5.162334822423886
SRS063829.573289	6.193733117874395
SRS014275.574417	4.95850695436643
SRS046588.575738	4.948640990447347
SRS024345.573280	5.5904466747240695
SRS023859.575269	6.094327131756068
SRS016064.574516	4.698799593007456
SRS044788.573044	4.596184356011186
SRS048284.573329	5.851794717320418
SRS024110.572468	4.60831484363845
SRS056264.575296	6.049172326848121
SRS051356.575314	5.810916745643725
SRS014597.571112	5.312128718483937
SRS046006.573171	4.8193165974647885
SRS017230.573092	6.39796405881374
SRS015921.575078	4.644104323254497
SRS020433.576594	5.247990109203909
SRS064663.571967	5.535226556956919
SRS055620.575033	5.785120097224328
SRS063963.573139	5.759601151323509
SRS020435.576148	5.429586951913622
SRS062773.575629	3.989682170177429
SRS023613.576156	6.544655956759405
SRS055114.575697	5.184695951284521
SRS023258.571633	3.428311102312143
SRS047873.573526	2.7767910140160605
SRS064564.572790	4.614638016327018
SRS018141.572200	5.41390415654769
SRS023250.574855	5.793555848575897
SRS022623.576033	5.544690558646973
SRS014599.573244	4.136464841700785
SRS047005.571819	5.70940738578088
SRS023264.572103	4.658496248572926
SRS052199.572144	5.983400575490083
SRS016868.574746	2.8248960158187395
SRS022637.573017	3.996001542535944
SRS013185.573988	5.966277663444674
SRS048240.570846	5.238160090246364
SRS018993.572923	5.131763810280628
SRS065316.575593	4.117128614066634
SRS014821.572725	5.65155742595852
SRS018435.571724	5.934264946420095
SRS062628.572554	5.6297988605898635
SRS016321.575309	5.223814804059329
SRS062521.575095	5.680401723818439
SRS065578.573250	5.611045999668811
SRS051935.574329	5.835258901199525
SRS018985.570443	5.27805196696044
SRS063960.572930	5.59867565982278
SRS014595.571849	5.424337172199323
SRS050958.571380	5.3121240682691235
SRS065719.573143	4.649292393007752
SRS063123.574370	5.7349205140387385
SRS019580.573840	5.686909224873903
SRS063318.570763	5.783550317360551
SRS052522.571349	4.068382210348409
SRS051645.573799	4.388838976545926
SRS024343.576600	5.745390326933859
SRS065533.570550	5.427422113259152
SRS018157.576362	5.983323351710261
SRS017142.572169	5.609559456397621
SRS022633.575399	6.10271961592045
SRS057692.573302	4.847780417842151
SRS051976.574883	4.659008408177154
SRS018993.574442	5.21825282159609
SRS057259.575056	5.257622804469557
SRS015673.570229	3.456295426853829
SRS056751.572613	4.008192633326937
SRS064261.576558	5.035759097279093
SRS015679.571261	5.60561448230096
SRS063068.571182	3.190442473356535
SRS057122.574290	5.060891489791541
SRS047950.573238	4.940725877978612
SRS055697.575212	4.75959389540058
SRS052471.571491	5.301651761396223
SRS022987.574475	4.732396530224142
SRS063307.570653	4.546613758679957
SRS016600.574934	3.667534200058835
SRS020259.573359	5.859672921704281
SRS023003.571326	5.628782236221913
SRS023011.575448	5.953070138268939
SRS011367.572195	5.373323505844138
SRS015718.570672	5.400852796233772
SRS020249.572146	5.612871740716757
SRS047455.574032	5.579799474665574
SRS055432.574103	4.537746615180719
SRS020253.573470	5.177576083438361
SRS064920.573578	5.225403318975702
SRS064185.572102	4.933130003627727
SRS016476.574490	5.932520391705953
SRS046495.572331	5.475430118181981
SRS014273.575308	5.554968143295906
SRS049558.575147	5.205889895261109
SRS055961.570942	4.111725375545467
SRS064291.576211	5.61502065725662
SRS063727.576430	4.568635687734252
SRS015526.574187	5.843761207251065
SRS023009.574943	5.746116860649446
SRS013788.573987	5.4682857620715035
SRS021992.575806	5.4240603824465685
SRS019099.571458	5.179114974066905
SRS043032.570771	5.400521562082442
SRS064483.574592	5.568766357024597
SRS021994.573633	5.492402024651642
SRS065278.570379	4.946154496455936
SRS023013.573538	5.6851124665570785
SRS016239.574748	5.4621337663305685
SRS055740.571411	5.512797716626099
SRS011369.575090	5.56847990940146
SRS044297.573579	4.7626278138597495
SRS016237.573728	4.920086531946667
SRS014279.570849	5.873694834734937
SRS023202.573885	5.935218057998126
SRS049284.574291	3.0711391591561386
SRS021994.571163	5.422825352471593
SRS018805.575908	4.903433783279503
SRS014554.570500	5.625628435073711
SRS019097.575343	5.2365952860255724
SRS021249.573984	5.5207345899844436
SRS052265.571668	5.912223338918126
SRS019103.575962	5.466948064428531
SRS015556.570291	5.447616963117173
SRS023013.573189	5.763341111122049
SRS024159.573916	5.911460517077744
SRS015572.573107	4.751032348359429
SRS042263.574366	5.434179116177664
SRS020249.575900	5.491292443182075
SRS021504.570544	5.998070616397181
SRS058495.575085	5.222588846991047
SRS022932.576228	5.90689071596173
SRS065037.572802	6.169425234272031
SRS024287.571358	5.230098563151815
SRS021736.574188	4.843201264294514
SRS017790.572183	5.914874518123294
SRS021506.573117	5.5283058480274745
SRS015884.576336	5.842682808583354
SRS062544.575042	4.997778054888024
SRS062747.571296	5.47208403078318
SRS020139.571922	4.624645450082033
SRS053570.570783	4.979528683335434
SRS057361.570798	4.696763067533443
SRS020253.572057	5.08020031633986
SRS011289.573414	5.135735640802071
SRS011433.572592	5.02594311019672
SRS014867.571352	4.64668437468649
SRS020245.571903	4.543437557869428
SRS048544.573192	3.8274376290762246
SRS053439.571859	5.069049230635998
SRS011667.571454	4.637209530991508
SRS017837.571666	5.4880903005318915
SRS015460.574534	5.644576973117185
SRS015129.572408	5.589474342172902
SRS023989.571627	5.1942276486115375
SRS048709.572539	4.710503902648536
SRS014422.572875	5.480583116527108
SRS022995.571566	6.438939027513163
SRS015570.570678	4.115610295157438
SRS014663.572206	5.810741335986252
SRS020257.573938	5.546880689619724
SRS044272.576047	4.760647033219914
SRS020257.576263	5.486064603098214
SRS024537.575385	5.766685217597295
SRS024291.573603	5.675340812265049
SRS019091.575915	5.699587599633424
SRS054039.571561	5.572721620362727
SRS019574.574027	5.62644146275911
SRS015472.574486	5.161260001413978
SRS055278.576532	5.182735035296946
SRS011369.576412	5.506536027505399
SRS062514.573304	5.872970727904233
SRS013774.576519	4.141812389101593
SRS062600.571198	5.074478547772721
SRS019091.573826	5.673664648607332
SRS050269.573893	3.755628212802465
SRS017961.572378	5.388276795628091
SRS015235.571385	4.612643164659653
SRS024291.574142	5.649049587150779
SRS021496.570714	5.196390727228243
SRS021009.570698	5.333035163542
SRS024519.572714	5.235918214285158
SRS024285.572363	4.649348006920793
SRS053059.576458	5.531411494211966
SRS014422.572315	5.323245811663678
SRS013770.571831	5.900055092466453
SRS044635.572655	5.683555356819454
SRS020241.570436	5.494141018595385
SRS042102.573388	5.16016315303183
SRS065634.575003	5.6129266369380835
SRS014279.573072	5.719386223727129
SRS019261.575994	5.126733004457048
SRS020145.572071	5.638363481673567
SRS023995.573098	5.845990795992394
SRS021498.570616	5.575324699494685
SRS065385.575437	3.4179649607698916
SRS023007.574930	5.780841468282581
SRS051483.575239	4.688165972745386
SRS014273.574619	5.585990072386811
SRS019259.573482	5.023924745917779
SRS014952.571139	4.586700183891441
SRS015564.576225	4.63667756193202
SRS056396.572402	5.0158268843285425
SRS062803.573998	5.799991615055463
SRS056841.575361	3.8684777584446404
SRS024279.571148	4.374496788672575
SRS065055.575823	4.227127030425752
SRS051229.573342	4.046644322721155
SRS019679.572297	5.276033543566149
SRS011429.574227	5.030220591660254
SRS019365.573797	2.1798272144994133
SRS011429.571133	4.945933685311355
SRS022093.571862	5.969305741625771
SRS048299.576214	3.240762234019953
SRS063138.571059	4.991228589476135
SRS019888.573065	3.786863340143365
SRS042558.572955	3.419568927760724
SRS024653.575696	2.553278315206661
SRS049659.570910	2.057183210348605
SRS049388.574961	2.9925428882889835
SRS020962.575996	2.5584346722491205
SRS024420.570969	3.4745302297106684
SRS021826.575747	2.9729384946571193
SRS021752.574945	3.0185203217066827
SRS049955.573636	2.860164110163334
SRS051696.575392	3.0451978371568185
SRS023075.576356	3.4278382131656264
SRS020620.572977	3.037853860409685
SRS058420.572751	3.1525574396894354
SRS015289.571203	3.982410191950586
SRS016265.573300	3.9870508861910796
SRS024718.570307	3.3230892859557195
SRS013490.574260	6.335671314243526
SRS018427.575694	6.022751337697179
SRS024301.571837	3.224237434384698
SRS016129.574189	4.170559996243473
SRS053562.572884	5.151713176487822
SRS064782.574232	4.841013119546804
SRS043701.573160	4.936402463812754
SRS017641.575969	4.438449723010036
SRS063961.575790	5.377617727362064
SRS023422.575327	2.662378446788286
SRS018370.571565	5.519589436137492
SRS017307.573991	3.9871755262945903
SRS020004.571502	4.810164954743189
SRS065630.571373	4.7208083691250184
SRS044021.572649	5.497243760712328
SRS057913.570474	5.862891870127885
SRS014430.571212	4.3004589817274965
SRS046266.572644	4.968433362390549
SRS055987.576200	5.083705101632982
SRS023063.575562	3.371733407980976
SRS013516.575410	5.9195880413637845
SRS064079.576499	5.5304540138445795
SRS017410.571619	4.740000444020397
SRS023631.575419	6.20060043028807
SRS015460.570633	5.755768246508738
SRS055853.575560	4.915013958278547
SRS011592.575435	4.545220824756988
SRS015454.571639	5.866740291563849
SRS011512.570884	4.156753173762843
SRS014347.573373	3.33796714658691
SRS014562.570872	3.5602725485832845
SRS015245.571086	5.1903937486440626
SRS020535.575438	6.070161474611124
SRS014428.571525	5.073185037847154
SRS055161.571094	5.727863855484761
SRS055003.570393	5.1522982505606825
SRS065181.574458	5.7447256921350425
SRS057730.571330	5.187321386395216
SRS045289.571763	5.996079948285771
SRS017845.575402	4.908246422897798
SRS043226.575272	4.781800918744332
SRS017215.573737	4.625267242405262
SRS011169.571742	4.946306645813159
SRS017725.576192	6.169390765974245
SRS021549.575504	6.301078746263521
SRS016720.575411	4.437481616681356
SRS011671.572779	5.189724145048544
SRS014873.573554	4.9016545255540205
SRS016974.574080	5.86208139372157
SRS017416.574700	5.982661500093002
SRS023448.572481	5.369719576583506
SRS023389.573502	5.168006958025314
SRS015528.570803	4.1277899670261435
SRS065156.576510	5.650733098876628
SRS065489.571071	4.507949092470355
SRS022822.572831	5.73906129181693
SRS064809.574352	4.723187640546653
SRS023318.574814	4.7614347083394515
SRS023316.572225	5.264058653680776
SRS023381.573544	2.6093266948111546
SRS023379.574353	4.064039515321479
SRS064708.576603	4.685852668583453
SRS016642.570844	5.730564181005493
SRS015470.575238	5.41097565672856
SRS045214.571825	5.036868843507702
SRS057789.570842	4.462434519567624
SRS019552.570295	3.3134728805391003
SRS013708.575368	5.862793888840958
SRS051711.570378	5.01348256335891
SRS054907.576302	5.416706858792614
SRS021625.574686	5.015023961840818
SRS024478.576544	5.522171554217519
SRS013711.570881	5.663307450203118
SRS046514.574674	5.496515694148691
SRS015659.574820	5.119299251829145
SRS062719.575973	5.495923709520817
SRS023863.572214	5.464458617145133
SRS042619.572853	5.926800915219864
SRS017653.574835	5.447719896313875
SRS064558.571471	5.107098130169459
SRS022938.572207	5.054871460048518
SRS024232.575984	5.563244018030437
SRS016283.575720	5.261300281819225
SRS042359.571730	5.198486656793487
SRS065508.573518	4.7093743114730255
SRS011634.574140	5.82424655301141
SRS021565.576275	5.8882323345758225
SRS050470.575281	5.4369568462397035
SRS049589.574462	4.835143335938628
SRS016449.570923	6.391645120242058
SRS063499.574385	5.26498936974628
SRS016663.572174	5.597707159948117
SRS023446.572294	5.296958664527195
SRS045138.572538	5.422988483586672
SRS018745.576424	4.1187138862285435
SRS063924.576177	4.374312700803102
SRS017788.573983	6.186997172789469
SRS055314.575776	5.977802702267384
SRS055348.574039	4.013071959051247
SRS063554.573856	5.764414103609664
SRS018991.572713	3.9590183982634444
SRS043201.574783	4.207944360481293
SRS064085.573679	5.522926167015596
SRS044693.570458	4.015920520491413
SRS065193.576513	5.913463415763146
SRS014764.572437	4.273246107975555
SRS015131.570593	6.268850579642033
SRS024474.571387	6.039504416210627
SRS015180.573617	3.869303973930035
SRS022101.574170	6.239316574649057
SRS016651.570655	5.84372576522801
SRS014762.576256	3.9276532782178495
SRS063907.574138	4.757277521065798
SRS013510.570573	5.978512576709499
SRS016533.576206	3.8676270570760556
SRS046988.575265	4.962267039550456
SRS011169.575230	5.113870904526832
SRS019109.576436	5.628276091982203
SRS047917.574754	4.445405430685715
SRS053142.573674	3.4519087178961634
SRS024159.572606	5.927459071303971
SRS018214.570641	5.064709096552008
SRS024582.573225	5.573706775478008
SRS017829.572399	5.828119524184207
SRS015464.572728	5.027020758161191
SRS022689.572074	4.631870074356808
SRS014436.571777	5.646783966817747
SRS013837.571779	6.142975408394483
SRS019568.570590	5.632547244073997
SRS050838.575500	5.442663810928588
SRS056749.572418	4.383246288137196
SRS022882.570869	5.564939411969873
SRS022874.570523	4.659091009555064
SRS055772.573232	4.984256699173704
SRS018741.572243	5.177612736010269
SRS022430.571126	4.331172984839328
SRS013720.572730	5.886040625867578
SRS044830.574476	5.0685946081129565
SRS063935.570310	4.334313351175226
SRS016724.572543	4.696590623470537
SRS013729.571259	5.7973574790510405
SRS023436.574096	5.334667728011557
SRS011594.571381	4.055582051058342
SRS016880.576536	5.849684579258548
SRS023442.575516	4.88726308079177
SRS016464.570792	3.734869360306945
SRS065499.571866	4.626644768741104
SRS017296.575248	2.4612219007490266
SRS020553.571003	5.630454108212554
SRS015227.570701	5.683254475823457
SRS022948.575317	5.618658969438106
SRS013723.571314	5.466656802211256
SRS053409.574222	5.798608567788431
SRS052921.572232	4.289789411434963
SRS020247.573008	5.3834259797057555
SRS023936.575522	5.581703099193381
SRS015874.575388	5.080838908263268
SRS024349.574509	4.269953006285313
SRS050761.576528	4.3028903123108435
SRS049325.572961	3.5852775179817353
